game_id,event_id,event_type,period,period_type,time_in_period,time_remaining,coordinates_x,coordinates_y,zone_code,event_owner_team_id,away_team_id,home_team_id,situation_code,home_team_defending_side,shot_type,shooter_id,goalie_id,away_sog,home_sog,scoring_player_id,assist1_player_id,assist2_player_id,away_score,home_score
2024020890,219,faceoff,3,REG,04:49,15:11,0.0,0.0,N,15.0,59,15,1551,right,,,,,,,,,,
2024020890,50,stoppage,3,REG,04:54,15:06,,,,,59,15,1551,right,,,,,,,,,,
2024020890,83,faceoff,3,REG,04:54,15:06,69.0,22.0,O,59.0,59,15,1551,right,,,,,,,,,,
2024020890,221,blocked-shot,3,REG,04:56,15:04,59.0,13.0,D,59.0,59,15,1551,right,,8479343.0,,,,,,,,
2024020890,501,stoppage,3,REG,04:57,15:03,,,,,59,15,1551,right,,,,,,,,,,
2024020890,84,faceoff,3,REG,04:57,15:03,69.0,22.0,O,59.0,59,15,1551,right,,,,,,,,,,
2024020890,916,missed-shot,3,REG,05:29,14:31,74.0,-10.0,O,59.0,59,15,1551,right,wrist,8480891.0,8480313.0,,,,,,,
2024020890,929,giveaway,3,REG,05:51,14:09,-56.0,-37.0,D,59.0,59,15,1551,right,,,,,,,,,,
2024020890,926,shot-on-goal,3,REG,05:56,14:04,-29.0,-16.0,O,15.0,59,15,1551,right,snap,8480873.0,8478872.0,17.0,26.0,,,,,
2024020890,927,missed-shot,3,REG,06:04,13:56,-28.0,-37.0,O,15.0,59,15,1551,right,slap,8480873.0,8478872.0,,,,,,,
2024020890,936,shot-on-goal,3,REG,06:57,13:03,58.0,22.0,O,59.0,59,15,1551,right,slap,8482699.0,8480313.0,18.0,26.0,,,,,
2024020890,502,stoppage,3,REG,07:15,12:45,,,,,59,15,1551,right,,,,,,,,,,
2024020890,222,faceoff,3,REG,07:15,12:45,-69.0,22.0,O,15.0,59,15,1551,right,,,,,,,,,,
2024020890,942,shot-on-goal,3,REG,07:25,12:35,59.0,14.0,O,59.0,59,15,1551,right,snap,8480891.0,8480313.0,19.0,26.0,,,,,
2024020890,223,blocked-shot,3,REG,07:28,12:32,73.0,-1.0,D,59.0,59,15,1551,right,,8479619.0,,,,,,,,
2024020890,943,shot-on-goal,3,REG,07:34,12:26,49.0,-18.0,O,59.0,59,15,1551,right,slap,8478831.0,8480313.0,20.0,26.0,,,,,
2024020890,503,stoppage,3,REG,07:36,12:24,,,,,59,15,1551,right,,,,,,,,,,
2024020890,504,stoppage,3,REG,07:36,12:24,,,,,59,15,1551,right,,,,,,,,,,
2024020890,85,faceoff,3,REG,07:36,12:24,69.0,-22.0,O,59.0,59,15,1551,right,,,,,,,,,,
2024020890,949,missed-shot,3,REG,07:45,12:15,88.0,7.0,O,59.0,59,15,1551,right,backhand,8477070.0,8480313.0,,,,,,,
2024020890,1009,blocked-shot,3,REG,08:59,11:01,-42.0,28.0,D,15.0,59,15,1551,right,,8478911.0,,,,,,,,
2024020890,1013,giveaway,3,REG,09:07,10:53,-51.0,-32.0,O,15.0,59,15,1551,right,,,,,,,,,,
2024020890,1010,shot-on-goal,3,REG,09:17,10:43,45.0,9.0,O,59.0,59,15,1551,right,wrist,8479343.0,8480313.0,21.0,26.0,,,,,
2024020890,505,stoppage,3,REG,09:19,10:41,,,,,59,15,1551,right,,,,,,,,,,
2024020890,86,faceoff,3,REG,09:19,10:41,69.0,22.0,D,15.0,59,15,1551,right,,,,,,,,,,
2024020890,1021,hit,3,REG,09:30,10:30,36.0,37.0,O,59.0,59,15,1551,right,,,,,,,,,,
2024020890,357,missed-shot,3,REG,09:49,10:11,70.0,-39.0,O,59.0,59,15,1551,right,snap,8482659.0,8480313.0,,,,,,,
2024020890,506,stoppage,3,REG,09:51,10:09,,,,,59,15,1551,right,,,,,,,,,,
2024020890,87,faceoff,3,REG,09:51,10:09,69.0,-22.0,D,15.0,59,15,1551,right,,,,,,,,,,
2024020890,1044,hit,3,REG,10:46,09:14,-22.0,-38.0,N,59.0,59,15,1551,right,,,,,,,,,,
2024020890,1031,shot-on-goal,3,REG,10:59,09:01,58.0,19.0,O,59.0,59,15,1551,right,snap,8477070.0,8480313.0,22.0,26.0,,,,,
2024020890,1032,missed-shot,3,REG,11:06,08:54,88.0,13.0,O,59.0,59,15,1551,right,snap,8477070.0,8480313.0,,,,,,,
2024020890,1033,blocked-shot,3,REG,11:10,08:50,67.0,-1.0,D,59.0,59,15,1551,right,,8477070.0,,,,,,,,
2024020890,1045,blocked-shot,3,REG,11:47,08:13,-59.0,-5.0,D,15.0,59,15,1551,right,,8480796.0,,,,,,,,
2024020890,1046,shot-on-goal,3,REG,11:49,08:11,-88.0,-11.0,O,15.0,59,15,1551,right,backhand,8481656.0,8478872.0,22.0,27.0,,,,,
2024020890,507,stoppage,3,REG,11:53,08:07,,,,,59,15,1551,right,,,,,,,,,,
2024020890,225,faceoff,3,REG,11:53,08:07,-69.0,-22.0,O,15.0,59,15,1551,right,,,,,,,,,,
2024020890,1051,shot-on-goal,3,REG,12:19,07:41,-81.0,2.0,O,15.0,59,15,1551,right,slap,8479400.0,8478872.0,22.0,28.0,,,,,
2024020890,508,stoppage,3,REG,13:25,06:35,,,,,59,15,1551,right,,,,,,,,,,
2024020890,226,faceoff,3,REG,13:25,06:35,-20.0,22.0,N,15.0,59,15,1551,right,,,,,,,,,,
2024020890,1069,shot-on-goal,3,REG,13:39,06:21,-31.0,-38.0,O,15.0,59,15,1551,right,snap,8480796.0,8478872.0,22.0,29.0,,,,,
2024020890,1070,blocked-shot,3,REG,13:44,06:16,-82.0,-16.0,D,15.0,59,15,1551,right,,8478233.0,,,,,,,,
2024020890,1072,blocked-shot,3,REG,14:06,05:54,58.0,16.0,D,59.0,59,15,1551,right,,8474013.0,,,,,,,,
2024020890,1082,shot-on-goal,3,REG,14:47,05:13,-51.0,26.0,O,15.0,59,15,1551,right,slap,8474590.0,8478872.0,22.0,30.0,,,,,
2024020890,509,stoppage,3,REG,14:49,05:11,,,,,59,15,1551,right,,,,,,,,,,
2024020890,227,faceoff,3,REG,14:49,05:11,-69.0,22.0,O,15.0,59,15,1551,right,,,,,,,,,,
2024020890,1086,shot-on-goal,3,REG,14:50,05:10,-44.0,28.0,O,15.0,59,15,1551,right,snap,8474590.0,8478872.0,22.0,31.0,,,,,
2024020890,510,stoppage,3,REG,14:59,05:01,,,,,59,15,1551,right,,,,,,,,,,
2024020890,228,faceoff,3,REG,14:59,05:01,-20.0,22.0,N,59.0,59,15,1551,right,,,,,,,,,,
2024020890,1088,shot-on-goal,3,REG,15:53,04:07,-29.0,15.0,O,15.0,59,15,1551,right,slap,8474590.0,8478872.0,22.0,32.0,,,,,
2024020890,511,stoppage,3,REG,15:55,04:05,,,,,59,15,1551,right,,,,,,,,,,
2024020890,229,faceoff,3,REG,15:55,04:05,-69.0,22.0,O,15.0,59,15,1551,right,,,,,,,,,,
2024020890,1098,hit,3,REG,16:00,04:00,-95.0,24.0,N,15.0,59,15,1551,right,,,,,,,,,,
2024020890,1099,giveaway,3,REG,16:01,03:59,-98.0,21.0,D,59.0,59,15,1551,right,,,,,,,,,,
2024020890,1110,hit,3,REG,16:33,03:27,-48.0,-38.0,N,15.0,59,15,1551,right,,,,,,,,,,
2024020890,1109,shot-on-goal,3,REG,17:25,02:35,-59.0,-36.0,O,15.0,59,15,1551,right,snap,8480873.0,8478872.0,22.0,33.0,,,,,
2024020890,1111,shot-on-goal,3,REG,17:32,02:28,-62.0,24.0,O,15.0,59,15,1551,right,wrist,8481656.0,8478872.0,22.0,34.0,,,,,
2024020890,512,stoppage,3,REG,17:46,02:14,,,,,59,15,1551,right,,,,,,,,,,
2024020890,88,faceoff,3,REG,17:46,02:14,69.0,-22.0,D,15.0,59,15,1551,right,,,,,,,,,,
2024020890,1123,giveaway,3,REG,18:10,01:50,10.0,-33.0,N,59.0,59,15,1560,right,,,,,,,,,,
2024020890,1121,shot-on-goal,3,REG,18:21,01:39,-12.0,-6.0,N,15.0,59,15,1560,right,tip-in,8476880.0,8478872.0,22.0,35.0,,,,,
2024020890,513,stoppage,3,REG,18:24,01:36,,,,,59,15,1560,right,,,,,,,,,,
2024020890,230,faceoff,3,REG,18:24,01:36,-69.0,-22.0,O,15.0,59,15,1560,right,,,,,,,,,,
2024020890,1124,goal,3,REG,18:29,01:31,-82.0,1.0,O,15.0,59,15,1560,right,deflected,,8478872.0,,,8476880.0,8471214.0,8474590.0,4.0,4.0
2024020890,231,faceoff,3,REG,18:29,01:31,0.0,0.0,N,15.0,59,15,1551,right,,,,,,,,,,
2024020890,1139,hit,3,REG,18:38,01:22,-74.0,-40.0,D,59.0,59,15,1551,right,,,,,,,,,,
2024020890,1128,shot-on-goal,3,REG,18:48,01:12,43.0,-39.0,O,59.0,59,15,1551,right,snap,8482699.0,8480313.0,23.0,35.0,,,,,
2024020890,1141,giveaway,3,REG,18:55,01:05,96.0,-8.0,O,59.0,59,15,1551,right,,,,,,,,,,
2024020890,1143,giveaway,3,REG,18:56,01:04,75.0,-2.0,D,15.0,59,15,1551,right,,,,,,,,,,
2024020890,1129,blocked-shot,3,REG,18:57,01:03,83.0,2.0,O,59.0,59,15,1551,right,,8482699.0,,,,,,,,
2024020890,1145,hit,3,REG,19:02,00:58,5.0,-39.0,N,59.0,59,15,1551,right,,,,,,,,,,
2024020890,514,stoppage,3,REG,19:46,00:14,,,,,59,15,1551,right,,,,,,,,,,
2024020890,89,faceoff,3,REG,19:46,00:14,69.0,-22.0,D,15.0,59,15,1551,right,,,,,,,,,,
2024020890,1148,giveaway,3,REG,19:50,00:10,91.0,-31.0,O,15.0,59,15,1551,right,,,,,,,,,,
2024020890,1146,blocked-shot,3,REG,19:55,00:05,66.0,-10.0,D,59.0,59,15,1551,right,,8478507.0,,,,,,,,
2024020890,515,period-end,3,REG,20:00,00:00,,,,,59,15,1551,right,,,,,,,,,,
2024020890,91,period-start,4,OT,00:00,05:00,,,,,59,15,1331,left,,,,,,,,,,
2024020890,90,faceoff,4,OT,00:00,05:00,0.0,0.0,N,59.0,59,15,1331,left,,,,,,,,,,
2024020890,1159,giveaway,4,OT,00:56,04:04,-39.0,-31.0,O,59.0,59,15,1331,left,,,,,,,,,,
2024020890,1157,shot-on-goal,4,OT,01:15,03:45,51.0,-13.0,O,15.0,59,15,1331,left,snap,8476880.0,8478872.0,23.0,36.0,,,,,
2024020890,520,stoppage,4,OT,02:09,02:51,,,,,59,15,1331,left,,,,,,,,,,
2024020890,93,faceoff,4,OT,02:09,02:51,-69.0,22.0,O,59.0,59,15,1331,left,,,,,,,,,,
2024020890,1169,missed-shot,4,OT,02:22,02:38,-66.0,13.0,O,59.0,59,15,1331,left,snap,8482699.0,8480313.0,,,,,,,
2024020890,521,stoppage,4,OT,02:41,02:19,,,,,59,15,1331,left,,,,,,,,,,
2024020890,232,faceoff,4,OT,02:41,02:19,69.0,-22.0,O,15.0,59,15,1331,left,,,,,,,,,,
2024020890,1172,shot-on-goal,4,OT,03:12,01:48,75.0,-9.0,O,15.0,59,15,1331,left,wrist,8479345.0,8478872.0,23.0,37.0,,,,,
2024020890,1180,missed-shot,4,OT,04:28,00:32,-83.0,2.0,O,59.0,59,15,1331,left,tip-in,8479343.0,8480313.0,,,,,,,
2024020890,358,blocked-shot,4,OT,04:46,00:14,66.0,10.0,D,15.0,59,15,1331,left,,8478440.0,,,,,,,,
2024020890,1183,shot-on-goal,4,OT,04:50,00:10,71.0,-9.0,O,15.0,59,15,1331,left,snap,8479345.0,8478872.0,23.0,38.0,,,,,
2024020890,522,period-end,4,OT,05:00,00:00,,,,,59,15,1331,left,,,,,,,,,,
2024020890,527,period-start,5,SO,00:00,00:00,,,,,59,15,1010,right,,,,,,,,,,
2024020890,94,shot-on-goal,5,SO,00:00,00:00,-74.0,3.0,O,15.0,59,15,1010,right,snap,8479400.0,8478872.0,23.0,39.0,,,,,
2024020890,233,goal,5,SO,00:00,00:00,79.0,0.0,O,59.0,59,15,0101,right,wrist,,8480313.0,,,8477951.0,,,4.0,4.0
2024020890,95,shot-on-goal,5,SO,00:00,00:00,-76.0,-4.0,O,15.0,59,15,1010,right,snap,8481656.0,8478872.0,23.0,40.0,,,,,
2024020890,234,missed-shot,5,SO,00:00,00:00,73.0,0.0,O,59.0,59,15,0101,right,snap,8479343.0,8480313.0,,,,,,,
2024020890,96,shot-on-goal,5,SO,00:00,00:00,-78.0,0.0,O,15.0,59,15,1010,right,snap,8478440.0,8478872.0,23.0,41.0,,,,,
2024020890,532,shootout-complete,5,SO,00:00,00:00,,,,,59,15,1010,right,,,,,,,,,,
2024020890,528,period-end,5,SO,00:00,00:00,,,,,59,15,1010,right,,,,,,,,,,
2024020890,533,game-end,5,SO,00:00,00:00,,,,,59,15,1010,right,,,,,,,,,,
2024020891,52,period-start,1,REG,00:00,20:00,,,,,14,8,1551,right,,,,,,,,,,
2024020891,51,faceoff,1,REG,00:00,20:00,0.0,0.0,N,14.0,14,8,1551,right,,,,,,,,,,
2024020891,8,stoppage,1,REG,00:14,19:46,,,,,14,8,1551,right,,,,,,,,,,
2024020891,53,faceoff,1,REG,00:14,19:46,-20.0,-22.0,N,14.0,14,8,1551,right,,,,,,,,,,
2024020891,116,hit,1,REG,00:25,19:35,86.0,36.0,N,8.0,14,8,1551,right,,,,,,,,,,
2024020891,106,missed-shot,1,REG,00:36,19:24,-73.0,-21.0,O,8.0,14,8,1551,right,snap,8478851.0,8476883.0,,,,,,,
2024020891,128,giveaway,1,REG,00:40,19:20,-62.0,39.0,O,8.0,14,8,1551,right,,,,,,,,,,
2024020891,9,stoppage,1,REG,01:13,18:47,,,,,14,8,1551,right,,,,,,,,,,
2024020891,54,faceoff,1,REG,01:13,18:47,-20.0,22.0,N,8.0,14,8,1551,right,,,,,,,,,,
2024020891,118,blocked-shot,1,REG,01:27,18:33,-70.0,-3.0,D,8.0,14,8,1551,right,,8480018.0,,,,,,,,
2024020891,10,stoppage,1,REG,01:54,18:06,,,,,14,8,1551,right,,,,,,,,,,
2024020891,55,faceoff,1,REG,01:54,18:06,-69.0,22.0,O,8.0,14,8,1551,right,,,,,,,,,,
2024020891,201,shot-on-goal,1,REG,01:55,18:05,-60.0,31.0,O,8.0,14,8,1551,right,snap,8477989.0,8476883.0,0.0,1.0,,,,,
2024020891,122,blocked-shot,1,REG,01:57,18:03,-73.0,-34.0,D,8.0,14,8,1551,right,,8476875.0,,,,,,,,
2024020891,123,blocked-shot,1,REG,02:02,17:58,-82.0,5.0,D,8.0,14,8,1551,right,,8478851.0,,,,,,,,
2024020891,124,shot-on-goal,1,REG,02:19,17:41,-74.0,-27.0,O,8.0,14,8,1551,right,snap,8476875.0,8476883.0,0.0,2.0,,,,,
2024020891,11,stoppage,1,REG,02:21,17:39,,,,,14,8,1551,right,,,,,,,,,,
2024020891,57,faceoff,1,REG,02:21,17:39,-69.0,-22.0,O,8.0,14,8,1551,right,,,,,,,,,,
2024020891,140,hit,1,REG,02:34,17:26,98.0,17.0,N,8.0,14,8,1551,right,,,,,,,,,,
2024020891,148,hit,1,REG,02:40,17:20,99.0,-1.0,N,8.0,14,8,1551,right,,,,,,,,,,
2024020891,171,takeaway,1,REG,02:57,17:03,28.0,-37.0,D,8.0,14,8,1551,right,,,,,,,,,,
2024020891,133,penalty,1,REG,03:08,16:52,-33.0,-39.0,D,14.0,14,8,1551,right,,,,,,,,,,
2024020891,137,penalty,1,REG,03:08,16:52,-32.0,-39.0,O,8.0,14,8,1551,right,,,,,,,,,,
2024020891,58,faceoff,1,REG,03:08,16:52,-20.0,-22.0,N,14.0,14,8,1441,right,,,,,,,,,,
2024020891,142,blocked-shot,1,REG,03:46,16:14,-83.0,-5.0,D,8.0,14,8,1441,right,,8476981.0,,,,,,,,
2024020891,149,blocked-shot,1,REG,04:04,15:56,-60.0,9.0,D,8.0,14,8,1441,right,,8480018.0,,,,,,,,
2024020891,256,hit,1,REG,05:27,14:33,-48.0,-42.0,N,14.0,14,8,1551,right,,,,,,,,,,
2024020891,12,stoppage,1,REG,05:53,14:07,,,,,14,8,1551,right,,,,,,,,,,
2024020891,59,faceoff,1,REG,05:53,14:07,-69.0,22.0,D,14.0,14,8,1551,right,,,,,,,,,,
2024020891,272,hit,1,REG,06:03,13:57,-99.0,-2.0,N,8.0,14,8,1551,right,,,,,,,,,,
2024020891,276,hit,1,REG,06:22,13:38,-96.0,-27.0,N,8.0,14,8,1551,right,,,,,,,,,,
2024020891,183,goal,1,REG,06:56,13:04,83.0,-5.0,O,14.0,14,8,1551,right,backhand,,8482487.0,,,8477426.0,8479542.0,,1.0,0.0
2024020891,60,faceoff,1,REG,06:56,13:04,0.0,0.0,N,14.0,14,8,1551,right,,,,,,,,,,
2024020891,193,blocked-shot,1,REG,07:38,12:22,78.0,-2.0,D,14.0,14,8,1551,right,,8478178.0,,,,,,,,
2024020891,13,stoppage,1,REG,07:51,12:09,,,,,14,8,1551,right,,,,,,,,,,
2024020891,61,faceoff,1,REG,07:51,12:09,69.0,-22.0,D,8.0,14,8,1551,right,,,,,,,,,,
2024020891,331,hit,1,REG,08:14,11:46,-71.0,40.0,N,8.0,14,8,1551,right,,,,,,,,,,
2024020891,332,hit,1,REG,08:19,11:41,87.0,34.0,N,14.0,14,8,1551,right,,,,,,,,,,
2024020891,259,blocked-shot,1,REG,09:21,10:39,77.0,7.0,D,14.0,14,8,1551,right,,8479591.0,,,,,,,,
2024020891,350,hit,1,REG,09:32,10:28,54.0,-40.0,N,14.0,14,8,1551,right,,,,,,,,,,
2024020891,362,hit,1,REG,10:00,10:00,-99.0,-9.0,N,8.0,14,8,1551,right,,,,,,,,,,
2024020891,268,shot-on-goal,1,REG,10:02,09:58,-84.0,3.0,O,8.0,14,8,1551,right,backhand,8475848.0,8476883.0,0.0,3.0,,,,,
2024020891,269,blocked-shot,1,REG,10:19,09:41,-76.0,8.0,D,8.0,14,8,1551,right,,8483515.0,,,,,,,,
2024020891,270,goal,1,REG,10:28,09:32,69.0,3.0,O,14.0,14,8,1551,right,snap,,8482487.0,,,8475167.0,8482201.0,8478519.0,2.0,0.0
2024020891,62,faceoff,1,REG,10:28,09:32,0.0,0.0,N,14.0,14,8,1551,right,,,,,,,,,,
2024020891,384,hit,1,REG,10:44,09:16,88.0,-36.0,N,8.0,14,8,1551,right,,,,,,,,,,
2024020891,325,giveaway,1,REG,11:08,08:52,7.0,28.0,N,8.0,14,8,1551,right,,,,,,,,,,
2024020891,329,giveaway,1,REG,11:11,08:49,4.0,-6.0,N,14.0,14,8,1551,right,,,,,,,,,,
2024020891,283,missed-shot,1,REG,11:25,08:35,-33.0,22.0,O,8.0,14,8,1551,right,snap,8478851.0,8476883.0,,,,,,,
2024020891,63,blocked-shot,1,REG,11:29,08:31,-71.0,-2.0,D,8.0,14,8,1551,right,,8481618.0,,,,,,,,
2024020891,392,hit,1,REG,11:43,08:17,-96.0,-27.0,N,8.0,14,8,1551,right,,,,,,,,,,
2024020891,287,shot-on-goal,1,REG,11:58,08:02,-64.0,14.0,O,8.0,14,8,1551,right,wrist,8480018.0,8476883.0,0.0,4.0,,,,,
2024020891,289,blocked-shot,1,REG,12:00,08:00,-86.0,-4.0,D,8.0,14,8,1551,right,,8481540.0,,,,,,,,
2024020891,394,hit,1,REG,12:03,07:57,-71.0,-9.0,N,8.0,14,8,1551,right,,,,,,,,,,
2024020891,291,shot-on-goal,1,REG,12:13,07:47,-83.0,-6.0,O,8.0,14,8,1551,right,snap,8476875.0,8476883.0,0.0,5.0,,,,,
2024020891,202,shot-on-goal,1,REG,12:14,07:46,-84.0,0.0,O,8.0,14,8,1551,right,backhand,8481540.0,8476883.0,0.0,6.0,,,,,
2024020891,203,shot-on-goal,1,REG,12:15,07:45,-83.0,2.0,O,8.0,14,8,1551,right,snap,8481540.0,8476883.0,0.0,7.0,,,,,
2024020891,14,stoppage,1,REG,12:16,07:44,,,,,14,8,1551,right,,,,,,,,,,
2024020891,64,faceoff,1,REG,12:16,07:44,-69.0,22.0,O,8.0,14,8,1551,right,,,,,,,,,,
2024020891,296,shot-on-goal,1,REG,12:19,07:41,-45.0,11.0,O,8.0,14,8,1551,right,wrist,8481593.0,8476883.0,0.0,8.0,,,,,
2024020891,15,stoppage,1,REG,12:57,07:03,,,,,14,8,1551,right,,,,,,,,,,
2024020891,65,faceoff,1,REG,12:57,07:03,-69.0,-22.0,D,14.0,14,8,1551,right,,,,,,,,,,
2024020891,340,giveaway,1,REG,13:02,06:58,-62.0,39.0,O,8.0,14,8,1551,right,,,,,,,,,,
2024020891,66,missed-shot,1,REG,13:15,06:45,-78.0,6.0,O,8.0,14,8,1551,right,snap,8477989.0,8476883.0,,,,,,,
2024020891,302,blocked-shot,1,REG,13:16,06:44,-81.0,5.0,D,8.0,14,8,1551,right,,8475848.0,,,,,,,,
2024020891,303,blocked-shot,1,REG,13:24,06:36,-79.0,-6.0,D,8.0,14,8,1551,right,,8476875.0,,,,,,,,
2024020891,304,shot-on-goal,1,REG,13:36,06:24,-28.0,-38.0,O,8.0,14,8,1551,right,slap,8476875.0,8476883.0,0.0,9.0,,,,,
2024020891,398,hit,1,REG,13:39,06:21,-84.0,-37.0,N,8.0,14,8,1551,right,,,,,,,,,,
2024020891,305,blocked-shot,1,REG,13:43,06:17,-63.0,-14.0,D,8.0,14,8,1551,right,,8483515.0,,,,,,,,
2024020891,399,hit,1,REG,13:47,06:13,-84.0,-37.0,N,14.0,14,8,1551,right,,,,,,,,,,
2024020891,344,giveaway,1,REG,13:51,06:09,-70.0,40.0,O,8.0,14,8,1551,right,,,,,,,,,,
2024020891,16,stoppage,1,REG,13:57,06:03,,,,,14,8,1551,right,,,,,,,,,,
2024020891,67,faceoff,1,REG,13:57,06:03,-69.0,22.0,D,14.0,14,8,1551,right,,,,,,,,,,
2024020891,352,giveaway,1,REG,14:09,05:51,39.0,-9.0,O,14.0,14,8,1551,right,,,,,,,,,,
2024020891,314,missed-shot,1,REG,14:43,05:17,-80.0,-38.0,O,8.0,14,8,1551,right,backhand,8481540.0,8476883.0,,,,,,,
2024020891,316,blocked-shot,1,REG,14:48,05:12,-74.0,-5.0,D,8.0,14,8,1551,right,,8482964.0,,,,,,,,
2024020891,360,takeaway,1,REG,14:52,05:08,-94.0,28.0,D,14.0,14,8,1551,right,,,,,,,,,,
2024020891,361,giveaway,1,REG,15:07,04:53,38.0,-31.0,D,8.0,14,8,1551,right,,,,,,,,,,
2024020891,601,hit,1,REG,15:30,04:30,-66.0,41.0,N,8.0,14,8,1551,right,,,,,,,,,,
2024020891,17,stoppage,1,REG,15:36,04:24,,,,,14,8,1551,right,,,,,,,,,,
2024020891,18,stoppage,1,REG,15:36,04:24,,,,,14,8,1551,right,,,,,,,,,,
2024020891,68,faceoff,1,REG,15:36,04:24,20.0,22.0,N,8.0,14,8,1551,right,,,,,,,,,,
2024020891,19,stoppage,1,REG,15:57,04:03,,,,,14,8,1551,right,,,,,,,,,,
2024020891,69,faceoff,1,REG,15:57,04:03,-69.0,22.0,O,8.0,14,8,1551,right,,,,,,,,,,
2024020891,70,blocked-shot,1,REG,15:59,04:01,-74.0,0.0,D,8.0,14,8,1551,right,,8481618.0,,,,,,,,
2024020891,338,missed-shot,1,REG,16:13,03:47,-81.0,-2.0,O,8.0,14,8,1551,right,wrist,8476981.0,8476883.0,,,,,,,
2024020891,204,shot-on-goal,1,REG,16:17,03:43,-70.0,-11.0,O,8.0,14,8,1551,right,snap,8476981.0,8476883.0,0.0,10.0,,,,,
2024020891,205,shot-on-goal,1,REG,16:18,03:42,-81.0,0.0,O,8.0,14,8,1551,right,snap,8476981.0,8476883.0,0.0,11.0,,,,,
2024020891,20,penalty,1,REG,16:19,03:41,-83.0,0.0,D,14.0,14,8,1551,right,,,,,,,,,,
2024020891,71,missed-shot,1,REG,16:19,03:41,-75.0,0.0,O,8.0,14,8,1010,right,wrist,8476981.0,8476883.0,,,,,,,
2024020891,72,faceoff,1,REG,16:19,03:41,-69.0,-22.0,D,14.0,14,8,1551,right,,,,,,,,,,
2024020891,602,hit,1,REG,16:30,03:30,92.0,-29.0,N,14.0,14,8,1551,right,,,,,,,,,,
2024020891,393,takeaway,1,REG,16:43,03:17,99.0,12.0,D,14.0,14,8,1551,right,,,,,,,,,,
2024020891,24,stoppage,1,REG,16:53,03:07,,,,,14,8,1551,right,,,,,,,,,,
2024020891,73,faceoff,1,REG,16:53,03:07,-69.0,-22.0,O,8.0,14,8,1551,right,,,,,,,,,,
2024020891,349,shot-on-goal,1,REG,16:56,03:04,-37.0,-38.0,O,8.0,14,8,1551,right,snap,8482964.0,8476883.0,0.0,12.0,,,,,
2024020891,25,stoppage,1,REG,16:58,03:02,,,,,14,8,1551,right,,,,,,,,,,
2024020891,74,faceoff,1,REG,16:58,03:02,-69.0,-22.0,O,8.0,14,8,1551,right,,,,,,,,,,
2024020891,353,missed-shot,1,REG,17:00,03:00,-33.0,-4.0,O,8.0,14,8,1551,right,slap,8482964.0,8476883.0,,,,,,,
2024020891,26,delayed-penalty,1,REG,17:01,02:59,,,,14.0,14,8,1551,right,,,,,,,,,,
2024020891,356,penalty,1,REG,17:04,02:56,-60.0,-35.0,D,14.0,14,8,1551,right,,,,,,,,,,
2024020891,76,faceoff,1,REG,17:04,02:56,-69.0,22.0,D,14.0,14,8,1451,right,,,,,,,,,,
2024020891,363,shot-on-goal,1,REG,17:30,02:30,-49.0,-42.0,D,14.0,14,8,1451,right,snap,8478416.0,8482487.0,1.0,12.0,,,,,
2024020891,395,takeaway,1,REG,18:28,01:32,-87.0,36.0,O,14.0,14,8,1451,right,,,,,,,,,,
2024020891,396,giveaway,1,REG,18:30,01:30,-78.0,37.0,O,14.0,14,8,1451,right,,,,,,,,,,
2024020891,605,hit,1,REG,18:52,01:08,-54.0,1.0,N,14.0,14,8,1451,right,,,,,,,,,,
2024020891,373,goal,1,REG,18:53,01:07,-58.0,-14.0,O,8.0,14,8,1451,right,snap,,8476883.0,,,8475848.0,8481618.0,8476875.0,2.0,1.0
2024020891,77,faceoff,1,REG,18:53,01:07,0.0,0.0,N,8.0,14,8,1551,right,,,,,,,,,,
2024020891,397,takeaway,1,REG,19:11,00:49,91.0,7.0,O,8.0,14,8,1551,right,,,,,,,,,,
2024020891,27,delayed-penalty,1,REG,19:21,00:39,,,,8.0,14,8,1551,right,,,,,,,,,,
2024020891,380,penalty,1,REG,19:22,00:38,18.0,-24.0,N,8.0,14,8,1551,right,,,,,,,,,,
2024020891,78,faceoff,1,REG,19:22,00:38,69.0,22.0,D,8.0,14,8,1541,right,,,,,,,,,,
2024020891,385,shot-on-goal,1,REG,19:52,00:08,33.0,-18.0,O,14.0,14,8,1541,right,slap,8475167.0,8482487.0,2.0,12.0,,,,,
2024020891,386,shot-on-goal,1,REG,19:54,00:06,83.0,-2.0,O,14.0,14,8,1541,right,backhand,8478010.0,8482487.0,3.0,12.0,,,,,
2024020891,28,stoppage,1,REG,19:56,00:04,,,,,14,8,1541,right,,,,,,,,,,
2024020891,79,faceoff,1,REG,19:56,00:04,69.0,-22.0,O,14.0,14,8,1541,right,,,,,,,,,,
2024020891,390,shot-on-goal,1,REG,19:59,00:01,32.0,20.0,O,14.0,14,8,1541,right,wrist,8478178.0,8482487.0,4.0,12.0,,,,,
2024020891,29,period-end,1,REG,20:00,00:00,,,,,14,8,1541,right,,,,,,,,,,
2024020891,81,period-start,2,REG,00:00,20:00,,,,,14,8,1541,left,,,,,,,,,,
2024020891,80,faceoff,2,REG,00:00,20:00,0.0,0.0,N,8.0,14,8,1541,left,,,,,,,,,,
2024020891,34,stoppage,2,REG,00:06,19:54,,,,,14,8,1541,left,,,,,,,,,,
